Word,words
2014-03-14 04:56:56 +0000
id,w1,w2,w3,text_ids,text_id,lang_id,dbId,created_at_mill,updated_at_mill,created_at,updated_at
2993,綁架,bang3-,kidnap,,212,1,0,1391251343565,1391251343565,2014-02-01 10:42:23 UTC,2014-02-01 10:42:23 UTC
2994,維吾爾,-wu2er3,"",,212,1,0,1391251372773,1391251372773,2014-02-01 10:42:52 UTC,2014-02-01 10:42:52 UTC
2995,抵,di3,reach,,213,1,0,1391251545644,1391251545644,2014-02-01 10:45:45 UTC,2014-02-01 10:45:45 UTC
2996,投案,.2.4,surrender,,213,1,0,1391251603083,1391251603083,2014-02-01 10:46:43 UTC,2014-02-01 10:46:43 UTC
2997,盼,pan4,expect,,213,1,0,1391251661036,1391251661036,2014-02-01 10:47:41 UTC,2014-02-01 10:47:41 UTC
2998,瀏覽,liu2lan3,"",,213,1,0,1391251696956,1391251696956,2014-02-01 10:48:16 UTC,2014-02-01 10:48:16 UTC
2999,領袖,.3xiu4,"",,213,1,0,1391251769969,1391251769969,2014-02-01 10:49:29 UTC,2014-02-01 10:49:29 UTC
3000,年邁,-mai4,elderly,,213,1,0,1391251902395,1391251902395,2014-02-01 10:51:42 UTC,2014-02-01 10:51:42 UTC
3001,通緝,-ji1,wanted,,213,1,0,1391251946330,1391251946330,2014-02-01 10:52:26 UTC,2014-02-01 10:52:26 UTC
3002,黃雀,-que4,"",,213,1,0,1391252034653,1391252034653,2014-02-01 10:53:54 UTC,2014-02-01 10:53:54 UTC
3003,輾轉,zhan3zhuan3,"",,213,1,0,1391252084979,1391252084979,2014-02-01 10:54:44 UTC,2014-02-01 10:54:44 UTC
3004,女婿,-xu4,"",,213,1,0,1391252121502,1391252121502,2014-02-01 10:55:21 UTC,2014-02-01 10:55:21 UTC
3005,入籍,-ji2,naturalize,,213,1,0,1391252154657,1391252154657,2014-02-01 10:55:54 UTC,2014-02-01 10:55:54 UTC
3006,荒謬,huang1miu4,"",,213,1,0,1391252260762,1391252260762,2014-02-01 10:57:40 UTC,2014-02-01 10:57:40 UTC
3007,絕倫,-lun2,"",,213,1,0,1391252285481,1391252285481,2014-02-01 10:58:05 UTC,2014-02-01 10:58:05 UTC
3008,團聚,tuan2ju4,reunite,,213,1,0,1391252377270,1391252377270,2014-02-01 10:59:37 UTC,2014-02-01 10:59:37 UTC
3009,監獄,jian1yu4,"",,213,1,0,1391252423619,1391252423619,2014-02-01 11:00:23 UTC,2014-02-01 11:00:23 UTC
3010,圍牆,wei2qiang2,wall,,213,1,0,1391252453455,1391252453455,2014-02-01 11:00:53 UTC,2014-02-01 11:00:53 UTC
3011,王霜舟,-Shuang1zhou1,"",,217,1,0,1391317523095,1391317523095,2014-02-02 05:05:23 UTC,2014-02-02 05:05:23 UTC
3012,凤凰,feng4huang2,"",,217,1,0,1391317576795,1391317576796,2014-02-02 05:06:16 UTC,2014-02-02 05:06:16 UTC
3013,推特,--,Twitter,,217,1,0,1391317775587,1391317775587,2014-02-02 05:09:35 UTC,2014-02-02 05:09:35 UTC
3014,杰·卡尼,Jie2Ka3ni2,"",,217,1,0,1391317830867,1391317830867,2014-02-02 05:10:30 UTC,2014-02-02 05:10:30 UTC
3015,被迫,-po4,"",,217,1,0,1391317866097,1391317866097,2014-02-02 05:11:06 UTC,2014-02-02 05:11:06 UTC
3016,雇佣,gu4yong1,"",,217,1,0,1391317916408,1391317916408,2014-02-02 05:11:56 UTC,2014-02-02 05:11:56 UTC
3017,谨言慎行,jin3-shen4-,"",,217,1,0,1391318089891,1391318089891,2014-02-02 05:14:49 UTC,2014-02-02 05:14:49 UTC
3018,偽鈔,wei3chao1,ニセ札,,218,1,0,1391318281726,1391318281726,2014-02-02 05:18:01 UTC,2014-02-02 05:18:01 UTC
3019,跨國,kua4-,"",,218,1,0,1391318330284,1391318330284,2014-02-02 05:18:50 UTC,2014-02-02 05:18:50 UTC
3020,賬戶,zhang4-,account,,218,1,0,1391318398468,1391318398468,2014-02-02 05:19:58 UTC,2014-02-02 05:19:58 UTC
3021,查緝,-ji1,investigation,,218,1,0,1391318452143,1391318452143,2014-02-02 05:20:52 UTC,2014-02-02 05:20:52 UTC
3022,正當,-dang4,"",,218,1,0,1391318575273,1391318575273,2014-02-02 05:22:55 UTC,2014-02-02 05:22:55 UTC
3023,步驟,-zhou4,"",,218,1,0,1391338928544,1391338928544,2014-02-02 11:02:08 UTC,2014-02-02 11:02:08 UTC
3024,技倆,-lia3,tactics,,218,1,0,1391338995363,1391338995364,2014-02-02 11:03:15 UTC,2014-02-02 11:03:15 UTC
3025,錯綜,-zong1,"",,218,1,0,1391339028132,1391339028132,2014-02-02 11:03:48 UTC,2014-02-02 11:03:48 UTC
3026,覆雜,fu4za2,"",,218,1,0,1391339083547,1391339083547,2014-02-02 11:04:43 UTC,2014-02-02 11:04:43 UTC
3027,掩藏,yan3cang2,"",,218,1,0,1391339143914,1391339143914,2014-02-02 11:05:43 UTC,2014-02-02 11:05:43 UTC
3028,儲蓄,chu3xu4,"",,218,1,0,1391339201772,1391339201772,2014-02-02 11:06:41 UTC,2014-02-02 11:06:41 UTC
3029,物業,--,property,,218,1,0,1391339226350,1391339226350,2014-02-02 11:07:06 UTC,2014-02-02 11:07:06 UTC
3030,掩飾,yan3shi4,cover,,218,1,0,1391339256303,1391339256304,2014-02-02 11:07:36 UTC,2014-02-02 11:07:36 UTC
3031,困難,.4.2,"",,218,1,0,1391339324469,1391339324469,2014-02-02 11:08:44 UTC,2014-02-02 11:08:44 UTC
3032,貧窮,pin2qiong2,"",,216,1,0,1391339757779,1391339757779,2014-02-02 11:15:57 UTC,2014-02-02 11:15:57 UTC
3033,釐定,li2-,"",,216,1,0,1391339835411,1391339835411,2014-02-02 11:17:15 UTC,2014-02-02 11:17:15 UTC
3034,兌換,dui4-,exchange,,216,1,0,1391339914239,1391339914239,2014-02-02 11:18:34 UTC,2014-02-02 11:18:34 UTC
3035,昂貴,ang2-,"",,216,1,0,1391340057497,1391340057497,2014-02-02 11:20:57 UTC,2014-02-02 11:20:57 UTC
3036,窟,ku1,"",,219,1,0,1391340228030,1391340228031,2014-02-02 11:23:48 UTC,2014-02-02 11:23:48 UTC
3037,奈洛比,Nai4luo4-,"",,219,1,0,1391340331148,1391340331148,2014-02-02 11:25:31 UTC,2014-02-02 11:25:31 UTC
3038,割裂,ge1lie3,separate,,219,1,0,1391340402229,1391340402229,2014-02-02 11:26:42 UTC,2014-02-02 11:26:42 UTC
3039,倚靠,yi1-,"",,219,1,0,1391340525541,1391340525541,2014-02-02 11:28:45 UTC,2014-02-02 11:28:45 UTC
3040,阿拉伯,11bo2,"",,220,1,0,1391405210756,1391405210756,2014-02-03 05:26:50 UTC,2014-02-03 05:26:50 UTC
3041,鬥士,dou4-,"",,220,1,0,1391405253342,1391405253342,2014-02-03 05:27:33 UTC,2014-02-03 05:27:33 UTC
3042,伊斯蘭,yi1si1lan2,"",,220,1,0,1391405372511,1391405372511,2014-02-03 05:29:32 UTC,2014-02-03 05:29:32 UTC
3043,游擊,you2ji1,guerrilla,,220,1,0,1391405406272,1391405406272,2014-02-03 05:30:06 UTC,2014-02-03 05:30:06 UTC
3044,海盜,-dao4,pirate,,220,1,0,1391405501225,1391405501225,2014-02-03 05:31:41 UTC,2014-02-03 05:31:41 UTC
3045,彰顯,zhang1xian3,highlight,,220,1,0,1391405580532,1391405580532,2014-02-03 05:33:00 UTC,2014-02-03 05:33:00 UTC
3046,奧斯曼,Ao4si1man4,"",,220,1,0,1391405631098,1391405631098,2014-02-03 05:33:51 UTC,2014-02-03 05:33:51 UTC
3047,安那托力亞,--tuo1-ya4,"",,220,1,0,1391405763482,1391405763482,2014-02-03 05:36:03 UTC,2014-02-03 05:36:03 UTC
3048,安德裡,--li3,Adrian,,220,1,0,1391405845405,1391405845405,2014-02-03 05:37:25 UTC,2014-02-03 05:37:25 UTC
3049,安堡,-bao3,fort,,220,1,0,1391405864143,1391405864143,2014-02-03 05:37:44 UTC,2014-02-03 05:37:44 UTC
3050,菲利浦,Fei1-pu3,Philip,,220,1,0,1391405917356,1391405917356,2014-02-03 05:38:37 UTC,2014-02-03 05:38:37 UTC
3051,波利斯,bo1-si1,polis,,220,1,0,1391405951297,1391405951297,2014-02-03 05:39:11 UTC,2014-02-03 05:39:11 UTC
3052,文本,--,text,,220,1,0,1391406045073,1391406045073,2014-02-03 05:40:45 UTC,2014-02-03 05:40:45 UTC
3053,帕克蒂亞,Pa4ke4di4ya4,"",,224,1,0,1391427339315,1391427339315,2014-02-03 11:35:39 UTC,2014-02-03 11:35:39 UTC
3054,卡特,Ka3te4,Carter,,224,1,0,1391427525898,1391427525898,2014-02-03 11:38:45 UTC,2014-02-03 11:38:45 UTC
3055,里根,--,Reagan,,224,1,0,1391427550489,1391427550490,2014-02-03 11:39:10 UTC,2014-02-03 11:39:10 UTC
3056,沙烏地,Sha1wu1-,"",,224,1,0,1391427597015,1391427597015,2014-02-03 11:39:57 UTC,2014-02-03 11:39:57 UTC
3057,穆罕默德,Mu4han3mo4de2,"",,224,1,0,1391427688710,1391427688710,2014-02-03 11:41:28 UTC,2014-02-03 11:41:28 UTC
3058,齊亞·哈克,Qi2ya4ha1-,"",,224,1,0,1391427721560,1391427721560,2014-02-03 11:42:01 UTC,2014-02-03 11:42:01 UTC
3059,偽裝,wei3-,"",,224,1,0,1391427775423,1391427775424,2014-02-03 11:42:55 UTC,2014-02-03 11:42:55 UTC
3060,戰俘,-fu2,"",,224,1,0,1391427919769,1391427919769,2014-02-03 11:45:19 UTC,2014-02-03 11:45:19 UTC
3061,拘留,ju1-,"",,224,1,0,1391427982239,1391427982239,2014-02-03 11:46:22 UTC,2014-02-03 11:46:22 UTC
3063,legte,xxxxx,an-,,12,2,0,1391483656366,1391483656366,2014-02-04 03:14:16 UTC,2014-02-04 03:14:16 UTC
3064,伯德埃波,Bo2de2ai1bo1,"",,224,1,0,1391491374704,1391491374704,2014-02-04 05:22:54 UTC,2014-02-04 05:22:54 UTC
3065,軍閥,-fa2,"",,224,1,0,1391491442024,1391491442024,2014-02-04 05:24:02 UTC,2014-02-04 05:24:02 UTC
3066,退伍,tui4wu3,"",,224,1,0,1391491528471,1391491528472,2014-02-04 05:25:28 UTC,2014-02-04 05:25:28 UTC
3067,衝突,chong1tu1,"",,224,1,0,1391491572160,1391491572160,2014-02-04 05:26:12 UTC,2014-02-04 05:26:12 UTC
3068,圍繞,wei2rao4,"",,224,1,0,1391491663785,1391491663785,2014-02-04 05:27:43 UTC,2014-02-04 05:27:43 UTC
3069,喀布爾,Ka1-er3,"",,224,1,0,1391491694345,1391491694346,2014-02-04 05:28:14 UTC,2014-02-04 05:28:14 UTC
3070,毀滅,hui3mie4,"",,224,1,0,1391491729688,1391491729688,2014-02-04 05:28:49 UTC,2014-02-04 05:28:49 UTC
3071,塔利班,ta3--,"",,224,1,0,1391491765107,1391491765107,2014-02-04 05:29:25 UTC,2014-02-04 05:29:25 UTC
3072,遣散,qian3san4,"",,224,1,0,1391491841003,1391491841003,2014-02-04 05:30:41 UTC,2014-02-04 05:30:41 UTC
3073,納戈爾諾-卡拉巴赫,Na4ge1er3nuo4Ka3la1ba1he4,"",,224,1,0,1391492033777,1391492033777,2014-02-04 05:33:53 UTC,2014-02-04 05:33:53 UTC
3074,公佈,-bu4,"",,223,1,0,1391492194229,1391492194229,2014-02-04 05:36:34 UTC,2014-02-04 05:36:34 UTC
3075,相加,.4-,"",,223,1,0,1391492263707,1391492263707,2014-02-04 05:37:43 UTC,2014-02-04 05:37:43 UTC
3076,諾丁漢,Nuo4ding1-,"",,223,1,0,1391492393495,1391492393495,2014-02-04 05:39:53 UTC,2014-02-04 05:39:53 UTC
3077,姚樹潔,Yao2Shu4jie2,"",,223,1,0,1391492429584,1391492429584,2014-02-04 05:40:29 UTC,2014-02-04 05:40:29 UTC
3078,壓垮,ya1kua3,"",,223,1,0,1391512041214,1391512041214,2014-02-04 11:07:21 UTC,2014-02-04 11:07:21 UTC
3079,鈔票,chao1-,banknote,,223,1,0,1391512150410,1391512150410,2014-02-04 11:09:10 UTC,2014-02-04 11:09:10 UTC
3080,황화 구리,硫化銅,hwanghwa guli,,225,7,0,1391577161932,1391577161932,2014-02-05 05:12:41 UTC,2014-02-05 05:12:41 UTC
3081,황,黄,hwang,,225,7,0,1391577204487,1391577204487,2014-02-05 05:13:24 UTC,2014-02-05 05:13:24 UTC
3082,구리,銅,"",,225,7,0,1391577313615,1391577313615,2014-02-05 05:15:13 UTC,2014-02-05 05:15:13 UTC
3083,화합물,化合物,hwahabmul,,225,7,0,1391577424885,1391577424885,2014-02-05 05:17:04 UTC,2014-02-05 05:17:04 UTC
3084,비율,割合,biyul,,225,7,0,1391577545668,1391577545668,2014-02-05 05:19:05 UTC,2014-02-05 05:19:05 UTC
3085,에 따라,に応じて,-e ttala,,225,7,0,1391577577045,1391577577045,2014-02-05 05:19:37 UTC,2014-02-05 05:19:37 UTC
3086,여러,複数,"",,225,7,0,1391577666523,1391577666524,2014-02-05 05:21:06 UTC,2014-02-05 05:21:06 UTC
3087,존재,存在,"",,225,7,0,1391577701835,1391577701835,2014-02-05 05:21:41 UTC,2014-02-05 05:21:41 UTC
3088,존재하나,存在するが,"",,225,7,0,1391577720401,1391577720401,2014-02-05 05:22:00 UTC,2014-02-05 05:22:00 UTC
3089,유명,有名,"",,225,7,0,1391577775751,1391577775751,2014-02-05 05:22:55 UTC,2014-02-05 05:22:55 UTC
3090,영어,英語,"",,226,7,0,1391577989047,1391577989047,2014-02-05 05:26:29 UTC,2014-02-05 05:26:29 UTC
3091,설퍼,サルファー,"",,226,7,0,1391578051748,1391578051748,2014-02-05 05:27:31 UTC,2014-02-05 05:27:31 UTC
3092,유황,硫黄,"",,226,7,0,1391578091393,1391578091393,2014-02-05 05:28:11 UTC,2014-02-05 05:28:11 UTC
3093,석유황,石硫黄,"",,226,7,0,1391578137619,1391578137619,2014-02-05 05:28:57 UTC,2014-02-05 05:28:57 UTC
3094,문화,文化,"",,226,7,0,1391578182043,1391578182043,2014-02-05 05:29:42 UTC,2014-02-05 05:29:42 UTC
3095,문화어,通称,"",,226,7,0,1391578201055,1391578201055,2014-02-05 05:30:01 UTC,2014-02-05 05:30:01 UTC
3096,석류황,ザクロ黄,seoglyuhwang,,226,7,0,1391578288142,1391578288142,2014-02-05 05:31:28 UTC,2014-02-05 05:31:28 UTC
3097,화학,化学,"",,226,7,0,1391578415142,1391578415142,2014-02-05 05:33:35 UTC,2014-02-05 05:33:35 UTC
3098,원소,元素,"",,226,7,0,1391578425254,1391578425254,2014-02-05 05:33:45 UTC,2014-02-05 05:33:45 UTC
3099,원소의,元素の,"",,226,7,0,1391578435124,1391578435125,2014-02-05 05:33:55 UTC,2014-02-05 05:33:55 UTC
3100,하나이다,一つ,"",,226,7,0,1391578486041,1391578486042,2014-02-05 05:34:46 UTC,2014-02-05 05:34:46 UTC
3101,嫁禍,jia4huo4,"",,223,1,0,1391598198769,1391598198769,2014-02-05 11:03:18 UTC,2014-02-05 11:03:18 UTC
3102,篇,pian1,"",,223,1,0,1391598266086,1391598266086,2014-02-05 11:04:26 UTC,2014-02-05 11:04:26 UTC
3103,償還,.2.2,"",,223,1,0,1391598292308,1391598292308,2014-02-05 11:04:52 UTC,2014-02-05 11:04:52 UTC
3104,欠債,qian4-,借金,,223,1,0,1391598342644,1391598342644,2014-02-05 11:05:42 UTC,2014-02-05 11:05:42 UTC
3105,未嘗,-chang2,not yet,,223,1,0,1391598374702,1391598374702,2014-02-05 11:06:14 UTC,2014-02-05 11:06:14 UTC
3106,富裕,.4yu4,"",,223,1,0,1391598427689,1391598427689,2014-02-05 11:07:07 UTC,2014-02-05 11:07:07 UTC
3107,湛江,Zhan4-,"",,223,1,0,1391598522242,1391598522242,2014-02-05 11:08:42 UTC,2014-02-05 11:08:42 UTC
3108,李俊,.-Jun4,"",,223,1,0,1391598545437,1391598545437,2014-02-05 11:09:05 UTC,2014-02-05 11:09:05 UTC
3109,賴帳,lai4zhang4,だまし取る,,223,1,0,1391598615323,1391598615323,2014-02-05 11:10:15 UTC,2014-02-05 11:10:15 UTC
3110,滾,gun3,roll,,223,1,0,1391598659016,1391598659016,2014-02-05 11:10:59 UTC,2014-02-05 11:10:59 UTC
3111,呆賬,dai1zhang4,bad debt,,223,1,0,1391598784132,1391598784132,2014-02-05 11:13:04 UTC,2014-02-05 11:13:04 UTC
3112,倒霉,dao3mei2,have bad luck,,223,1,0,1391598870358,1391598870358,2014-02-05 11:14:30 UTC,2014-02-05 11:14:30 UTC
3113,擺上,bai3-,put,,223,1,0,1391599003972,1391599003972,2014-02-05 11:16:43 UTC,2014-02-05 11:16:43 UTC
3114,檯面,tai2-,table?,,223,1,0,1391599042200,1391599042200,2014-02-05 11:17:22 UTC,2014-02-05 11:17:22 UTC
3115,無濟於事,*,no avail,,223,1,0,1391599232235,1391599232235,2014-02-05 11:20:32 UTC,2014-02-05 11:20:32 UTC
3116,通脹,.-zhang4,inflation,,223,1,0,1391599325383,1391599325383,2014-02-05 11:22:05 UTC,2014-02-05 11:22:05 UTC
3117,宗,zong1,"",,227,1,0,1391599965035,1391599965035,2014-02-05 11:32:45 UTC,2014-02-05 11:32:45 UTC
3118,开枪,-qiang1,"",,227,1,0,1391600045837,1391600045837,2014-02-05 11:34:05 UTC,2014-02-05 11:34:05 UTC
3119,击毙,ji1bi4,"",,227,1,0,1391600094154,1391600094154,2014-02-05 11:34:54 UTC,2014-02-05 11:34:54 UTC
3120,释囚,shi4qiu2,prisoners,,227,1,0,1391600190801,1391600190801,2014-02-05 11:36:30 UTC,2014-02-05 11:36:30 UTC
3121,기호,シンボル,"",,228,7,0,1391663267678,1391663267678,2014-02-06 05:07:47 UTC,2014-02-06 05:07:47 UTC
3122,라틴,ラテン,"",,228,7,0,1391663323627,1391663323627,2014-02-06 05:08:43 UTC,2014-02-06 05:08:43 UTC
3123,이고,であり,"",,228,7,0,1391663397810,1391663397810,2014-02-06 05:09:57 UTC,2014-02-06 05:09:57 UTC
3124,원자,原子,"",,228,7,0,1391663420285,1391663420285,2014-02-06 05:10:20 UTC,2014-02-06 05:10:20 UTC
3125,번호,番号,"",,228,7,0,1391663458606,1391663458606,2014-02-06 05:10:58 UTC,2014-02-06 05:10:58 UTC
3126,맛,味,"",,228,7,0,1391663532389,1391663532389,2014-02-06 05:12:12 UTC,2014-02-06 05:12:12 UTC
3127,냄새,におい,"",,228,7,0,1391663554574,1391663554574,2014-02-06 05:12:34 UTC,2014-02-06 05:12:34 UTC
3128,없는,ない,"",,228,7,0,1391663588465,1391663588465,2014-02-06 05:13:08 UTC,2014-02-06 05:13:08 UTC
3129,비금속,非金属,"",,228,7,0,1391663642126,1391663642126,2014-02-06 05:14:02 UTC,2014-02-06 05:14:02 UTC
3130,상태,状態,"",,228,7,0,1391663788685,1391663788685,2014-02-06 05:16:28 UTC,2014-02-06 05:16:28 UTC
3131,에서는,では,"",,228,7,0,1391663804069,1391663804069,2014-02-06 05:16:44 UTC,2014-02-06 05:16:44 UTC
3132,순수한,純粋な,"",,228,7,0,1391663864841,1391663864841,2014-02-06 05:17:44 UTC,2014-02-06 05:17:44 UTC
3133,황산염,硫酸塩,"",,228,7,0,1391663965075,1391663965075,2014-02-06 05:19:25 UTC,2014-02-06 05:19:25 UTC
3134,형태로,形で,"",,228,7,0,1391663994449,1391663994449,2014-02-06 05:19:54 UTC,2014-02-06 05:19:54 UTC
3135,한다,している,"",,228,7,0,1391664049837,1391664049837,2014-02-06 05:20:49 UTC,2014-02-06 05:20:49 UTC
3136,필수,必須,"",,229,7,0,1391664210510,1391664210510,2014-02-06 05:23:30 UTC,2014-02-06 05:23:30 UTC
3137,필수적인,必須な,"",,229,7,0,1391664222889,1391664222889,2014-02-06 05:23:42 UTC,2014-02-06 05:23:42 UTC
3138,원소로,元素で,"",,229,7,0,1391664311061,1391664311061,2014-02-06 05:25:11 UTC,2014-02-06 05:25:11 UTC
3139,두,二,"",,229,7,0,1391664371587,1391664371587,2014-02-06 05:26:11 UTC,2014-02-06 05:26:11 UTC
3140,종류,種類,"",,229,7,0,1391664394824,1391664394824,2014-02-06 05:26:34 UTC,2014-02-06 05:26:34 UTC
3141,종류의,種類の,"",,229,7,0,1391664404316,1391664404316,2014-02-06 05:26:44 UTC,2014-02-06 05:26:44 UTC
3142,아미노산,アミノ酸,"",,229,7,0,1391664420810,1391664420810,2014-02-06 05:27:00 UTC,2014-02-06 05:27:00 UTC
3143,포함,含む,"",,229,7,0,1391664485329,1391664485329,2014-02-06 05:28:05 UTC,2014-02-06 05:28:05 UTC
3144,되어 있다,されている,"",,229,7,0,1391664500349,1391664500349,2014-02-06 05:28:20 UTC,2014-02-06 05:28:20 UTC
3145,Richtung,school of thought,"",,204,2,0,1391735785518,1391735785518,2014-02-07 01:16:25 UTC,2014-02-07 01:16:25 UTC
3146,비료,肥料,"",,229,7,0,1391750885627,1391750885627,2014-02-07 05:28:05 UTC,2014-02-07 05:28:05 UTC
3147,주성분,主成分,"",,229,7,0,1391750906208,1391750906208,2014-02-07 05:28:26 UTC,2014-02-07 05:28:26 UTC
3148,성분,成分,"",,229,7,0,1391750913577,1391750913577,2014-02-07 05:28:33 UTC,2014-02-07 05:28:33 UTC
3149,이며,であり,"",,229,7,0,1391750955964,1391750955964,2014-02-07 05:29:15 UTC,2014-02-07 05:29:15 UTC
3150,그밖에,他に,"",,229,7,0,1391751008934,1391751008934,2014-02-07 05:30:08 UTC,2014-02-07 05:30:08 UTC
3151,화약,火薬,"",,229,7,0,1391751020826,1391751020826,2014-02-07 05:30:20 UTC,2014-02-07 05:30:20 UTC
3152,성냥,マッチ,"",,229,7,0,1391751040775,1391751040776,2014-02-07 05:30:40 UTC,2014-02-07 05:30:40 UTC
3153,살충제,殺虫剤,"",,229,7,0,1391751088549,1391751088549,2014-02-07 05:31:28 UTC,2014-02-07 05:31:28 UTC
3154,살균제,殺菌剤,"",,229,7,0,1391751101417,1391751101417,2014-02-07 05:31:41 UTC,2014-02-07 05:31:41 UTC
3155,살균,殺菌,"",,229,7,0,1391751113660,1391751113660,2014-02-07 05:31:53 UTC,2014-02-07 05:31:53 UTC
3156,에도,にも,"",,229,7,0,1391751140990,1391751140990,2014-02-07 05:32:20 UTC,2014-02-07 05:32:20 UTC
3157,쓰인다,使われる,"",,229,7,0,1391751155292,1391751155292,2014-02-07 05:32:35 UTC,2014-02-07 05:32:35 UTC
3158,앙금,沈殿物,"",,229,7,0,1391751273980,1391751273980,2014-02-07 05:34:33 UTC,2014-02-07 05:34:33 UTC
3159,생성,生成,"",,229,7,0,1391751286908,1391751286909,2014-02-07 05:34:46 UTC,2014-02-07 05:34:46 UTC
3160,반응,反応,"",,229,7,0,1391751335583,1391751335583,2014-02-07 05:35:35 UTC,2014-02-07 05:35:35 UTC
3161,통해,通して,"",,229,7,0,1391751430325,1391751430325,2014-02-07 05:37:10 UTC,2014-02-07 05:37:10 UTC
3162,산출,算出,"",,229,7,0,1391751446906,1391751446906,2014-02-07 05:37:26 UTC,2014-02-07 05:37:26 UTC
3163,되는,される,"",,229,7,0,1391751460422,1391751460422,2014-02-07 05:37:40 UTC,2014-02-07 05:37:40 UTC
3164,바륨,バリウム,"",,229,7,0,1391751518376,1391751518376,2014-02-07 05:38:38 UTC,2014-02-07 05:38:38 UTC
3165,흰색,白色,"",,229,7,0,1391751556114,1391751556115,2014-02-07 05:39:16 UTC,2014-02-07 05:39:16 UTC
3166,따라서,したがって,"",,230,7,0,1391751837810,1391751837810,2014-02-07 05:43:57 UTC,2014-02-07 05:43:57 UTC
3167,검출,検出,"",,230,7,0,1391751944772,1391751944772,2014-02-07 05:45:44 UTC,2014-02-07 05:45:44 UTC
3168,검출할 때,検出したとき,"",,230,7,0,1391751955577,1391751955577,2014-02-07 05:45:55 UTC,2014-02-07 05:45:55 UTC
3169,이러한,このような,"",,230,7,0,1391752010538,1391752010538,2014-02-07 05:46:50 UTC,2014-02-07 05:46:50 UTC
3170,유용,有用,"",,230,7,0,1391752034947,1391752034947,2014-02-07 05:47:14 UTC,2014-02-07 05:47:14 UTC
3171,또한,また,"",,230,7,0,1391752092117,1391752092117,2014-02-07 05:48:12 UTC,2014-02-07 05:48:12 UTC
3172,황화,硫化,"",,230,7,0,1391752148626,1391752148626,2014-02-07 05:49:08 UTC,2014-02-07 05:49:08 UTC
3173,이용,利用,"",,230,7,0,1391752171489,1391752171489,2014-02-07 05:49:31 UTC,2014-02-07 05:49:31 UTC
3174,이용하여,利用して,"",,230,7,0,1391752181006,1391752181006,2014-02-07 05:49:41 UTC,2014-02-07 05:49:41 UTC
3175,검은,黒,"",,230,7,0,1391752217352,1391752217352,2014-02-07 05:50:17 UTC,2014-02-07 05:50:17 UTC
3176,검은 색,黒い色,"",,230,7,0,1391752356415,1391752356415,2014-02-07 05:52:36 UTC,2014-02-07 05:52:36 UTC
3177,철,鉄,"",,230,7,0,1391752374450,1391752374451,2014-02-07 05:52:54 UTC,2014-02-07 05:52:54 UTC
3178,除夕,.2.1,大晦日,,227,1,0,1391770547813,1391770547813,2014-02-07 10:55:47 UTC,2014-02-07 10:55:47 UTC
3179,喀拉塔勒,Ka1la1ta3lei1,"",,227,1,0,1391770642553,1391770642553,2014-02-07 10:57:22 UTC,2014-02-07 10:57:22 UTC
3180,逐户,--,個別,,227,1,0,1391770796279,1391770796280,2014-02-07 10:59:56 UTC,2014-02-07 10:59:56 UTC
3181,阿尔迪,.1.3di2,"",,227,1,0,1391770847056,1391770847056,2014-02-07 11:00:47 UTC,2014-02-07 11:00:47 UTC
3182,致电,--,"",,227,1,0,1391770931344,1391770931344,2014-02-07 11:02:11 UTC,2014-02-07 11:02:11 UTC
3183,抓走,--,逮捕する,,227,1,0,1391771182351,1391771182351,2014-02-07 11:06:22 UTC,2014-02-07 11:06:22 UTC
3184,指控,--,起訴する,,227,1,0,1391771243946,1391771243946,2014-02-07 11:07:23 UTC,2014-02-07 11:07:23 UTC
3185,盘查,pan2-,"",,227,1,0,1391771510001,1391771510001,2014-02-07 11:11:50 UTC,2014-02-07 11:11:50 UTC
1962,提及,ti2ji2,refer,,158,1,0,1391818420420,1391818420420,2013-12-21 10:52:19 UTC,2014-02-08 00:13:40 UTC
3186,团伙,-huo3,group,,231,1,0,1391856428619,1391856428619,2014-02-08 10:47:08 UTC,2014-02-08 10:47:08 UTC
3187,罕见,han3-,rare,,231,1,0,1391856469020,1391856469020,2014-02-08 10:47:49 UTC,2014-02-08 10:47:49 UTC
3188,拘捕,ju1bu3,"",,231,1,0,1391856500220,1391856500220,2014-02-08 10:48:20 UTC,2014-02-08 10:48:20 UTC
3189,貌似,mao4si4,"",,231,1,0,1391856564216,1391856564216,2014-02-08 10:49:24 UTC,2014-02-08 10:49:24 UTC
3190,走火,*,explode,,231,1,0,1391856661181,1391856661181,2014-02-08 10:51:01 UTC,2014-02-08 10:51:01 UTC
3191,投掷,-zhi4,"",,231,1,0,1391856725282,1391856725282,2014-02-08 10:51:59 UTC,2014-02-08 10:52:05 UTC
3192,骨干,.3.4,"",,231,1,0,1391856790588,1391856790589,2014-02-08 10:53:10 UTC,2014-02-08 10:53:10 UTC
3193,嫌犯,.2.4,"",,231,1,0,1391856816458,1391856816458,2014-02-08 10:53:36 UTC,2014-02-08 10:53:36 UTC
3194,迪申比耶夫,Di2shen1bi3ye2fu1,"",,231,1,0,1391857013265,1391857013265,2014-02-08 10:56:53 UTC,2014-02-08 10:56:53 UTC
3195,相貌,.4.4,"",,231,1,0,1391857045006,1391857045006,2014-02-08 10:57:25 UTC,2014-02-08 10:57:25 UTC
